"surveyid","country","site","sitelat","sitelong","surveydate","depth","family","genus","species","block","total","genspe"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Chaetodontidae","Chaetodon","vagabundus",1,1,"Chaetodon.vagabundus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Chaetodontidae","Chaetodon","vagabundus",2,2,"Chaetodon.vagabundus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Chaetodontidae","Chelmon","rostratus",2,1,"Chelmon.rostratus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Gobiidae","Fusigobius","signipinnis",1,1,"Fusigobius.signipinnis"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Gobiidae","Koumansetta","rainfordi",1,2,"Koumansetta.rainfordi"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Gobiidae","Koumansetta","rainfordi",2,1,"Koumansetta.rainfordi"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Labridae","Anampses","neoguinaicus",2,8,"Anampses.neoguinaicus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Labridae","Bodianus","axillaris",2,2,"Bodianus.axillaris"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Labridae","Cheilinus","chlorourus",1,3,"Cheilinus.chlorourus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Labridae","Cheilinus","chlorourus",2,4,"Cheilinus.chlorourus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Labridae","Cheilinus","trilobatus",1,1,"Cheilinus.trilobatus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Labridae","Coris","batuensis",1,2,"Coris.batuensis"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Labridae","Epibulus","insidiator",1,2,"Epibulus.insidiator"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Labridae","Halichoeres","chloropterus",1,49,"Halichoeres.chloropterus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Labridae","Halichoeres","melanurus",1,38,"Halichoeres.melanurus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Labridae","Halichoeres","melanurus",2,1,"Halichoeres.melanurus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Labridae","Hemigymnus","melapterus",1,76,"Hemigymnus.melapterus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Labridae","Labrichthys","unilineatus",2,2,"Labrichthys.unilineatus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Labridae","Labroides","dimidiatus",1,3,"Labroides.dimidiatus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Labridae","Labroides","dimidiatus",2,1,"Labroides.dimidiatus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Labridae","Thalassoma","lunare",1,76,"Thalassoma.lunare"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Lethrinidae","Monotaxis","grandoculis",1,8,"Monotaxis.grandoculis"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Lethrinidae","Monotaxis","grandoculis",2,2,"Monotaxis.grandoculis"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Lutjanidae","Lutjanus","gibbus",2,6,"Lutjanus.gibbus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Microdesmidae","Ptereleotris","evides",2,2,"Ptereleotris.evides"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Mullidae","Parupeneus","barberinus",1,1,"Parupeneus.barberinus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Mullidae","Parupeneus","crassilabris",1,2,"Parupeneus.crassilabris"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Mullidae","Parupeneus","multifasciatus",1,4,"Parupeneus.multifasciatus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Mullidae","Parupeneus","multifasciatus",2,5,"Parupeneus.multifasciatus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Nemipteridae","Scolopsis","bilineata",1,6,"Scolopsis.bilineata"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Nemipteridae","Scolopsis","bilineata",2,5,"Scolopsis.bilineata"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Nemipteridae","Scolopsis","margaritifer",1,8,"Scolopsis.margaritifer"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Nemipteridae","Scolopsis","margaritifer",2,3,"Scolopsis.margaritifer"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Plesiopidae","Assessor","flavissimus",1,1,"Assessor.flavissimus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacanthidae","Centropyge","bicolor",1,2,"Centropyge.bicolor"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacanthidae","Centropyge","bicolor",2,2,"Centropyge.bicolor"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacanthidae","Pomacanthus","sexstriatus",2,1,"Pomacanthus.sexstriatus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Abudefduf","whitleyi",1,12,"Abudefduf.whitleyi"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Abudefduf","whitleyi",2,10,"Abudefduf.whitleyi"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Acanthochromis","polyacanthus",1,108,"Acanthochromis.polyacanthus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Acanthochromis","polyacanthus",2,96,"Acanthochromis.polyacanthus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Amblyglyphidodon","curacao",1,20,"Amblyglyphidodon.curacao"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Amblyglyphidodon","curacao",2,29,"Amblyglyphidodon.curacao"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Chromis","atripectoralis",1,60,"Chromis.atripectoralis"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Chromis","atripectoralis",2,50,"Chromis.atripectoralis"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Chromis","ternatensis",1,62,"Chromis.ternatensis"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Chromis","viridis",1,55,"Chromis.viridis"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Chromis","viridis",2,93,"Chromis.viridis"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Chrysiptera","rollandi",1,95,"Chrysiptera.rollandi"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Chrysiptera","rollandi",2,115,"Chrysiptera.rollandi"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Dascyllus","aruanus",1,16,"Dascyllus.aruanus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Dascyllus","aruanus",2,5,"Dascyllus.aruanus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Dascyllus","reticulatus",1,45,"Dascyllus.reticulatus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Dascyllus","reticulatus",2,55,"Dascyllus.reticulatus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Hemiglyphidodon","plagiometopon",2,3,"Hemiglyphidodon.plagiometopon"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Neopomacentrus","azysron",1,85,"Neopomacentrus.azysron"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Neopomacentrus","azysron",2,45,"Neopomacentrus.azysron"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Pomacentrus","adelus",2,3,"Pomacentrus.adelus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Pomacentrus","amboinensis",1,160,"Pomacentrus.amboinensis"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Pomacentrus","amboinensis",2,173,"Pomacentrus.amboinensis"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Pomacentrus","brachialis",1,355,"Pomacentrus.brachialis"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Pomacentrus","brachialis",2,275,"Pomacentrus.brachialis"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Pomacentrus","lepidogenys",1,21,"Pomacentrus.lepidogenys"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Pomacentrus","lepidogenys",2,13,"Pomacentrus.lepidogenys"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Pomacentrus","moluccensis",1,110,"Pomacentrus.moluccensis"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Pomacentrus","moluccensis",2,130,"Pomacentrus.moluccensis"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Pomacentrus","spp.",1,50,"Pomacentrus.spp."
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Pomacentrus","spp.",2,57,"Pomacentrus.spp."
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Pomacentrus","wardi",2,5,"Pomacentrus.wardi"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Premnas","biaculeatus",2,2,"Premnas.biaculeatus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pomacentridae","Stegastes","nigricans",2,2,"Stegastes.nigricans"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Priacanthidae","Priacanthus","hamrur",1,1,"Priacanthus.hamrur"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Pseudochromidae","Pseudochromis","fuscus",2,1,"Pseudochromis.fuscus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Scaridae","Chlorurus","sordidus",1,2,"Chlorurus.sordidus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Scaridae","Chlorurus","sordidus",2,9,"Chlorurus.sordidus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Scaridae","Scarus","chameleon",2,1,"Scarus.chameleon"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Scaridae","Scarus","dimidiatus",2,1,"Scarus.dimidiatus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Scaridae","Scarus","flavipectoralis",1,6,"Scarus.flavipectoralis"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Scaridae","Scarus","flavipectoralis",2,4,"Scarus.flavipectoralis"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Scaridae","Scarus","niger",2,1,"Scarus.niger"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Scaridae","Scarus","schlegeli",1,2,"Scarus.schlegeli"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Scaridae","Scarus","schlegeli",2,3,"Scarus.schlegeli"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Scaridae","Scarus","spp.",1,14,"Scarus.spp."
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Serranidae","Plectropomus","leopardus",1,1,"Plectropomus.leopardus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Serranidae","Plectropomus","leopardus",2,1,"Plectropomus.leopardus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Siganidae","Siganus","corallinus",1,1,"Siganus.corallinus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Siganidae","Siganus","doliatus",1,3,"Siganus.doliatus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Siganidae","Siganus","doliatus",2,2,"Siganus.doliatus"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Siganidae","Siganus","spp.",2,2,"Siganus.spp."
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Tetraodontidae","Canthigaster","papua",1,3,"Canthigaster.papua"
4000721,"Australia","Watsons Bay north",-14.66,145.45,2010-06-27 14:00:00,4,"Zanclidae","Zanclus","cornutus",1,2,"Zanclus.cornutus"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Acanthuridae","Acanthurid","spp.",1,1,"Acanthurid.spp."
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Acanthuridae","Acanthurus","olivaceus",1,2,"Acanthurus.olivaceus"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Acanthuridae","Ctenochaetus","binotatus",1,3,"Ctenochaetus.binotatus"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Acanthuridae","Ctenochaetus","binotatus",2,2,"Ctenochaetus.binotatus"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Acanthuridae","Naso","brevirostris",1,3,"Naso.brevirostris"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Acanthuridae","Zebrasoma","scopas",1,2,"Zebrasoma.scopas"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Acanthuridae","Zebrasoma","veliferum",1,1,"Zebrasoma.veliferum"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Balistidae","Sufflamen","chrysopterum",2,2,"Sufflamen.chrysopterum"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Blenniidae","Meiacanthus","atrodorsalis",1,2,"Meiacanthus.atrodorsalis"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Blenniidae","Meiacanthus","atrodorsalis",2,1,"Meiacanthus.atrodorsalis"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Blenniidae","Meiacanthus","grammistes",1,1,"Meiacanthus.grammistes"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Blenniidae","Plagiotremus","rhinorhynchos",1,1,"Plagiotremus.rhinorhynchos"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Blenniidae","Plagiotremus","rhinorhynchos",2,1,"Plagiotremus.rhinorhynchos"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Blenniidae","Plagiotremus","tapeinosoma",1,1,"Plagiotremus.tapeinosoma"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Caesionidae","Caesio","teres",1,12,"Caesio.teres"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Chaetodontidae","Chaetodon","aureofasciatus",2,1,"Chaetodon.aureofasciatus"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Chaetodontidae","Chaetodon","auriga",1,1,"Chaetodon.auriga"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Chaetodontidae","Chaetodon","baronessa",2,1,"Chaetodon.baronessa"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Chaetodontidae","Chaetodon","citrinellus",2,2,"Chaetodon.citrinellus"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Chaetodontidae","Chaetodon","ephippium",1,1,"Chaetodon.ephippium"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Chaetodontidae","Chaetodon","kleinii",1,2,"Chaetodon.kleinii"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Chaetodontidae","Chaetodon","kleinii",2,2,"Chaetodon.kleinii"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Chaetodontidae","Chaetodon","lunulatus",1,1,"Chaetodon.lunulatus"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Chaetodontidae","Chaetodon","lunulatus",2,3,"Chaetodon.lunulatus"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Chaetodontidae","Chaetodon","vagabundus",1,2,"Chaetodon.vagabundus"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Chaetodontidae","Chaetodon","vagabundus",2,1,"Chaetodon.vagabundus"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Cirrhitidae","Cirrhitichthys","falco",1,1,"Cirrhitichthys.falco"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Cirrhitidae","Cirrhitichthys","falco",2,5,"Cirrhitichthys.falco"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Gobiidae","Amblygobius","phalaena",1,2,"Amblygobius.phalaena"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Gobiidae","Amblygobius","phalaena",2,2,"Amblygobius.phalaena"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Gobiidae","Koumansetta","rainfordi",1,1,"Koumansetta.rainfordi"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Gobiidae","Koumansetta","rainfordi",2,2,"Koumansetta.rainfordi"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Labridae","Cheilinus","chlorourus",1,1,"Cheilinus.chlorourus"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Labridae","Cheilinus","chlorourus",2,2,"Cheilinus.chlorourus"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Labridae","Coris","batuensis",1,5,"Coris.batuensis"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Labridae","Coris","batuensis",2,3,"Coris.batuensis"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Labridae","Halichoeres","melanurus",1,17,"Halichoeres.melanurus"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Labridae","Halichoeres","melanurus",2,14,"Halichoeres.melanurus"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Labridae","Halichoeres","nebulosus",2,1,"Halichoeres.nebulosus"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Labridae","Hemigymnus","fasciatus",2,1,"Hemigymnus.fasciatus"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Labridae","Hemigymnus","melapterus",1,1,"Hemigymnus.melapterus"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Labridae","Hemigymnus","melapterus",2,2,"Hemigymnus.melapterus"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Labridae","Labroides","dimidiatus",1,3,"Labroides.dimidiatus"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Labridae","Labroides","dimidiatus",2,2,"Labroides.dimidiatus"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Labridae","Oxycheilinus","digrammus",1,1,"Oxycheilinus.digrammus"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Labridae","Thalassoma","amblycephalum",2,2,"Thalassoma.amblycephalum"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Labridae","Thalassoma","jansenii",2,1,"Thalassoma.jansenii"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Labridae","Thalassoma","lunare",1,17,"Thalassoma.lunare"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Labridae","Thalassoma","lunare",2,17,"Thalassoma.lunare"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Microdesmidae","Ptereleotris","evides",2,4,"Ptereleotris.evides"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Mullidae","Parupeneus","barberinus",1,2,"Parupeneus.barberinus"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Mullidae","Parupeneus","cyclostomus",1,2,"Parupeneus.cyclostomus"
4000722,"Australia","Watsons-Turtle Reef",-14.66,145.45,2010-06-27 14:00:00,3.7,"Mullidae","Parupeneus","cyclostomus",2,1,"Parupeneus.cyclostomus"
